timestamp,step,loss,perplexity,learning_rate,tokens_per_sec,tokens_total,elapsed_hours
2026-02-20T04:14:20.395076,13650,1.372661,3.95,4.260948e-05,119608,335437824,0.7790
2026-02-20T04:15:05.849755,13700,1.333101,3.79,4.255650e-05,118131,336666624,0.7916
2026-02-20T04:15:51.285045,13750,1.317770,3.74,4.250337e-05,116702,337895424,0.8043
2026-02-20T04:16:36.736630,13800,1.372516,3.95,4.245008e-05,115316,339124224,0.8169
2026-02-20T04:17:22.375989,13850,1.432340,4.19,4.239665e-05,113965,340353024,0.8296
2026-02-20T04:18:08.045074,13900,1.444755,4.24,4.234306e-05,112654,341581824,0.8423
2026-02-20T04:18:53.647340,13950,1.417139,4.13,4.228933e-05,111384,342810624,0.8549
2026-02-20T04:19:39.101016,14000,1.426561,4.16,4.223545e-05,110157,344039424,0.8676
2026-02-20T04:20:35.372747,14050,1.436347,4.21,4.218141e-05,108593,345268224,0.8832
2026-02-20T04:21:20.787095,14100,1.403485,4.07,4.212723e-05,107445,346497024,0.8958
2026-02-20T04:22:06.232074,14150,1.392405,4.02,4.207291e-05,106328,347725824,0.9084
2026-02-20T04:22:51.744070,14200,1.362914,3.91,4.201843e-05,105239,348954624,0.9211
2026-02-20T04:23:37.213976,14250,1.378044,3.97,4.196382e-05,104181,350183424,0.9337
2026-02-20T04:24:22.707677,14300,1.413038,4.11,4.190905e-05,103150,351412224,0.9463
