timestamp,step,loss,perplexity,learning_rate,tokens_per_sec,tokens_total,tokens_billions,elapsed_hours,phase
2026-02-19T00:34:13.524169,67800,3.356758,28.70,1.881314e-04,25387,1666252800,1.6663,18.2320,training_v2
2026-02-19T00:34:58.109823,67850,3.358249,28.74,1.881138e-04,25388,1667481600,1.6675,18.2444,training_v2
2026-02-19T00:35:42.557570,67900,3.362284,28.86,1.880961e-04,25390,1668710400,1.6687,18.2567,training_v2
2026-02-19T00:36:27.060965,67950,3.388146,29.61,1.880784e-04,25391,1669939200,1.6699,18.2691,training_v2
2026-02-19T00:37:11.621280,68000,3.371955,29.14,1.880608e-04,25393,1671168000,1.6712,18.2815,training_v2
2026-02-19T00:38:34.046946,68050,3.346886,28.41,1.880431e-04,25379,1672396800,1.6724,18.3044,training_v2
2026-02-19T00:39:18.291735,68100,3.317855,27.60,1.880254e-04,25381,1673625600,1.6736,18.3167,training_v2
2026-02-19T00:40:02.648322,68150,3.305214,27.25,1.880077e-04,25383,1674854400,1.6749,18.3290,training_v2
2026-02-19T00:40:47.140704,68200,3.337135,28.14,1.879900e-04,25384,1676083200,1.6761,18.3413,training_v2
2026-02-19T00:41:31.721263,68250,3.348703,28.47,1.879722e-04,25386,1677312000,1.6773,18.3537,training_v2
2026-02-19T00:42:16.249292,68300,3.318682,27.62,1.879545e-04,25387,1678540800,1.6785,18.3661,training_v2
2026-02-19T00:43:00.751670,68350,3.283030,26.66,1.879367e-04,25389,1679769600,1.6798,18.3785,training_v2
2026-02-19T00:43:45.234523,68400,3.241803,25.58,1.879190e-04,25390,1680998400,1.6810,18.3908,training_v2
2026-02-19T00:44:29.766170,68450,3.192926,24.36,1.879012e-04,25392,1682227200,1.6822,18.4032,training_v2
2026-02-19T00:45:14.305053,68500,3.188808,24.26,1.878834e-04,25393,1683456000,1.6835,18.4156,training_v2
2026-02-19T00:46:02.087299,68550,3.191965,24.34,1.878656e-04,25393,1684684800,1.6847,18.4288,training_v2
2026-02-19T00:46:46.682800,68600,3.243247,25.62,1.878477e-04,25395,1685913600,1.6859,18.4412,training_v2
2026-02-19T00:47:31.296359,68650,3.329107,27.91,1.878299e-04,25396,1687142400,1.6871,18.4536,training_v2
2026-02-19T00:48:15.864146,68700,3.350241,28.51,1.878121e-04,25398,1688371200,1.6884,18.4660,training_v2
2026-02-19T00:49:00.366222,68750,3.356703,28.69,1.877942e-04,25399,1689600000,1.6896,18.4783,training_v2
2026-02-19T00:49:44.928841,68800,3.328385,27.89,1.877764e-04,25401,1690828800,1.6908,18.4907,training_v2
2026-02-19T00:50:29.475322,68850,3.330468,27.95,1.877585e-04,25402,1692057600,1.6921,18.5031,training_v2
2026-02-19T00:51:14.056505,68900,3.350523,28.52,1.877406e-04,25403,1693286400,1.6933,18.5155,training_v2
2026-02-19T00:51:58.584078,68950,3.333384,28.03,1.877227e-04,25405,1694515200,1.6945,18.5279,training_v2
2026-02-19T00:52:43.104658,69000,3.324806,27.79,1.877048e-04,25406,1695744000,1.6957,18.5402,training_v2
2026-02-19T00:54:07.299933,69050,3.340024,28.22,1.876868e-04,25393,1696972800,1.6970,18.5636,training_v2
2026-02-19T00:54:51.469077,69100,3.379533,29.36,1.876689e-04,25394,1698201600,1.6982,18.5759,training_v2
2026-02-19T00:55:35.698423,69150,3.343879,28.33,1.876509e-04,25396,1699430400,1.6994,18.5882,training_v2
2026-02-19T00:56:20.052284,69200,3.305540,27.26,1.876330e-04,25397,1700659200,1.7007,18.6005,training_v2
2026-02-19T00:57:04.432233,69250,3.316899,27.57,1.876150e-04,25399,1701888000,1.7019,18.6128,training_v2
2026-02-19T00:57:48.864811,69300,3.308720,27.35,1.875970e-04,25400,1703116800,1.7031,18.6252,training_v2
2026-02-19T00:58:33.327797,69350,3.329810,27.93,1.875790e-04,25402,1704345600,1.7043,18.6375,training_v2
2026-02-19T00:59:17.837300,69400,3.263146,26.13,1.875610e-04,25403,1705574400,1.7056,18.6499,training_v2
2026-02-19T01:00:02.309566,69450,3.175940,23.95,1.875430e-04,25405,1706803200,1.7068,18.6622,training_v2
2026-02-19T01:00:46.838364,69500,3.215778,24.92,1.875249e-04,25406,1708032000,1.7080,18.6746,training_v2
2026-02-19T01:01:34.697834,69550,3.216613,24.94,1.875069e-04,25407,1709260800,1.7093,18.6879,training_v2
2026-02-19T01:02:19.139782,69600,3.186484,24.20,1.874888e-04,25408,1710489600,1.7105,18.7002,training_v2
